2010-08-24,2650.31,2650.31,2650.31,2650.31,0,2650.31
2010-08-25,2596.58,2596.58,2596.58,2596.58,0,2596.58
2010-08-26,2603.48,2603.48,2603.48,2603.48,0,2603.48
2010-08-27,2610.74,2610.74,2610.74,2610.74,0,2610.74
2010-08-30,2652.66,2652.66,2652.66,2652.66,0,2652.66
2010-08-31,2638.8,2638.8,2638.8,2638.8,0,2638.8
2010-09-01,2622.88,2622.88,2622.88,2622.88,0,2622.88
2010-09-02,2655.78,2655.78,2655.78,2655.78,0,2655.78
2010-09-03,2655.39,2655.39,2655.39,2655.39,0,2655.39
2010-09-06,2696.25,2696.25,2696.25,2696.25,0,2696.25
2010-09-07,2698.36,2698.36,2698.36,2698.36,0,2698.36
2010-09-08,2695.29,2695.29,2695.29,2695.29,0,2695.29
2010-09-09,2656.35,2656.35,2656.35,2656.35,0,2656.35
2010-09-10,2663.21,2663.21,2663.21,2663.21,0,2663.21
2010-09-13,2688.32,2688.32,2688.32,2688.32,0,2688.32
2010-09-14,2688.52,2688.52,2688.52,2688.52,0,2688.52
2010-09-15,2652.5,2652.5,2652.5,2652.5,0,2652.5
2010-09-16,2602.47,2602.47,2602.47,2602.47,0,2602.47
2010-09-17,2598.69,2598.69,2598.69,2598.69,0,2598.69
2010-09-20,2588.71,2588.71,2588.71,2588.71,0,2588.71
2010-09-21,2591.55,2591.55,2591.55,2591.55,0,2591.55
2010-09-22,2591.55,2591.55,2591.55,2591.55,0,2591.55
2010-09-23,2591.55,2591.55,2591.55,2591.55,0,2591.55
2010-09-24,2591.55,2591.55,2591.55,2591.55,0,2591.55
2010-09-27,2627.97,2627.97,2627.97,2627.97,0,2627.97
2010-09-28,2611.35,2611.35,2611.35,2611.35,0,2611.35
2010-09-29,2610.68,2610.68,2610.68,2610.68,0,2610.68
2010-09-30,2655.66,2655.66,2655.66,2655.66,0,2655.66
2010-10-01,2655.66,2655.66,2655.66,2655.66,0,2655.66
2010-10-04,2655.66,2655.66,2655.66,2655.66,0,2655.66
2010-10-06,2655.66,2655.66,2655.66,2655.66,0,2655.66
2010-10-07,2655.66,2655.66,2655.66,2655.66,0,2655.66
2010-10-08,2738.74,2738.74,2738.74,2738.74,0,2738.74
2010-10-11,2806.94,2806.94,2806.94,2806.94,0,2806.94
2010-10-12,2841.41,2841.41,2841.41,2841.41,0,2841.41
2010-10-13,2861.36,2861.36,2861.36,2861.36,0,2861.36
2010-10-14,2879.64,2879.64,2879.64,2879.64,0,2879.64
2010-10-15,2971.16,2971.16,2971.16,2971.16,0,2971.16
2010-10-18,2955.23,2955.23,2955.23,2955.23,0,2955.23
2010-10-19,3001.85,3001.85,3001.85,3001.85,0,3001.85
2010-10-20,3003.95,3003.95,3003.95,3003.95,0,3003.95
2010-10-21,2983.53,2983.53,2983.53,2983.53,0,2983.53
2010-10-22,2975.04,2975.04,2975.04,2975.04,0,2975.04
2010-10-25,3051.42,3051.42,3051.42,3051.42,0,3051.42
2010-10-26,3041.54,3041.54,3041.54,3041.54,0,3041.54
2010-10-27,2997.05,2997.05,2997.05,2997.05,0,2997.05
2010-10-28,2992.58,2992.58,2992.58,2992.58,0,2992.58
2010-10-29,2978.83,2978.83,2978.83,2978.83,0,2978.83
2010-11-01,3054.02,3054.02,3054.02,3054.02,0,3054.02
2010-11-02,3045.43,3045.43,3045.43,3045.43,0,3045.43
2010-11-03,3030.99,3030.99,3030.99,3030.99,0,3030.99
2010-11-04,3086.94,3086.94,3086.94,3086.94,0,3086.94
2010-11-05,3129.5,3129.5,3129.5,3129.5,0,3129.5
2010-11-08,3159.51,3159.51,3159.51,3159.51,0,3159.51
2010-11-09,3135.0,3135.0,3135.0,3135.0,0,3135.0
2010-11-10,3115.36,3115.36,3115.36,3115.36,0,3115.36
2010-11-11,3147.74,3147.74,3147.74,3147.74,0,3147.74
2010-11-12,2985.44,2985.44,2985.44,2985.44,0,2985.44
2010-11-15,3014.41,3014.41,3014.41,3014.41,0,3014.41
2010-11-16,2894.54,2894.54,2894.54,2894.54,0,2894.54
2010-11-17,2838.86,2838.86,2838.86,2838.86,0,2838.86
2010-11-18,2865.45,2865.45,2865.45,2865.45,0,2865.45
2010-11-19,2888.57,2888.57,2888.57,2888.57,0,2888.57
2010-11-22,2884.37,2884.37,2884.37,2884.37,0,2884.37
2010-11-23,2828.28,2828.28,2828.28,2828.28,0,2828.28
2010-11-24,2859.94,2859.94,2859.94,2859.94,0,2859.94
2010-11-25,2898.26,2898.26,2898.26,2898.26,0,2898.26
2010-11-26,2871.7,2871.7,2871.7,2871.7,0,2871.7
2010-11-29,2866.36,2866.36,2866.36,2866.36,0,2866.36
2010-11-30,2820.18,2820.18,2820.18,2820.18,0,2820.18
2010-12-01,2823.45,2823.45,2823.45,2823.45,0,2823.45
2010-12-02,2843.61,2843.61,2843.61,2843.61,0,2843.61
2010-12-03,2842.43,2842.43,2842.43,2842.43,0,2842.43
2010-12-06,2857.18,2857.18,2857.18,2857.18,0,2857.18
2010-12-07,2875.86,2875.86,2875.86,2875.86,0,2875.86
2010-12-08,2848.55,2848.55,2848.55,2848.55,0,2848.55
2010-12-09,2810.95,2810.95,2810.95,2810.95,0,2810.95
2010-12-10,2841.04,2841.04,2841.04,2841.04,0,2841.04
2010-12-13,2922.95,2922.95,2922.95,2922.95,0,2922.95
2010-12-14,2927.08,2927.08,2927.08,2927.08,0,2927.08
2010-12-15,2911.41,2911.41,2911.41,2911.41,0,2911.41
2010-12-16,2898.14,2898.14,2898.14,2898.14,0,2898.14
2010-12-17,2893.74,2893.74,2893.74,2893.74,0,2893.74
2010-12-20,2852.92,2852.92,2852.92,2852.92,0,2852.92
2010-12-21,2904.11,2904.11,2904.11,2904.11,0,2904.11
2010-12-22,2877.9,2877.9,2877.9,2877.9,0,2877.9
2010-12-23,2855.22,2855.22,2855.22,2855.22,0,2855.22
2010-12-24,2835.16,2835.16,2835.16,2835.16,0,2835.16
2010-12-27,2781.4,2781.4,2781.4,2781.4,0,2781.4
2010-12-28,2732.99,2732.99,2732.99,2732.99,0,2732.99
2010-12-29,2751.53,2751.53,2751.53,2751.53,0,2751.53
2010-12-30,2759.57,2759.57,2759.57,2759.57,0,2759.57
2010-12-31,2808.08,2808.08,2808.08,2808.08,0,2808.08
2011-01-03,2808.08,2808.08,2808.08,2808.08,0,2808.08
2011-01-04,2852.65,2852.65,2852.65,2852.65,0,2852.65
2011-01-05,2838.59,2838.59,2838.59,2838.59,0,2838.59
2011-01-06,2824.2,2824.2,2824.2,2824.2,0,2824.2
2011-01-07,2838.8,2838.8,2838.8,2838.8,0,2838.8
2011-01-10,2791.81,2791.81,2791.81,2791.81,0,2791.81
2011-01-11,2804.05,2804.05,2804.05,2804.05,0,2804.05
2011-01-12,2821.3,2821.3,2821.3,2821.3,0,2821.3
2011-01-13,2827.71,2827.71,2827.71,2827.71,0,2827.71
2011-01-14,2791.34,2791.34,2791.34,2791.34,0,2791.34
2011-01-17,2706.66,2706.66,2706.66,2706.66,0,2706.66
2011-01-18,2708.98,2708.98,2708.98,2708.98,0,2708.98
2011-01-19,2758.1,2758.1,2758.1,2758.1,0,2758.1
2011-01-20,2677.65,2677.65,2677.65,2677.65,0,2677.65
2011-01-21,2715.29,2715.29,2715.29,2715.29,0,2715.29
2011-01-24,2695.72,2695.72,2695.72,2695.72,0,2695.72
2011-01-25,2677.43,2677.43,2677.43,2677.43,0,2677.43
2011-01-26,2708.81,2708.81,2708.81,2708.81,0,2708.81
2011-01-27,2749.15,2749.15,2749.15,2749.15,0,2749.15
2011-01-28,2752.75,2752.75,2752.75,2752.75,0,2752.75
2011-01-31,2790.69,2790.69,2790.69,2790.69,0,2790.69
2011-02-01,2798.96,2798.96,2798.96,2798.96,0,2798.96
2011-02-02,2799.4,2799.4,2799.4,2799.4,0,2799.4
2011-02-03,2799.4,2799.4,2799.4,2799.4,0,2799.4
2011-02-04,2799.4,2799.4,2799.4,2799.4,0,2799.4
2011-02-07,2799.4,2799.4,2799.4,2799.4,0,2799.4
2011-02-08,2799.4,2799.4,2799.4,2799.4,0,2799.4
2011-02-09,2774.06,2774.06,2774.06,2774.06,0,2774.06
2011-02-10,2818.16,2818.16,2818.16,2818.16,0,2818.16
2011-02-11,2827.33,2827.33,2827.33,2827.33,0,2827.33
2011-02-14,2899.13,2899.13,2899.13,2899.13,0,2899.13
2011-02-15,2899.24,2899.24,2899.24,2899.24,0,2899.24
2011-02-16,2923.9,2923.9,2923.9,2923.9,0,2923.9
2011-02-17,2926.96,2926.96,2926.96,2926.96,0,2926.96
2011-02-18,2899.79,2899.79,2899.79,2899.79,0,2899.79
2011-02-21,2932.25,2932.25,2932.25,2932.25,0,2932.25
2011-02-22,2855.52,2855.52,2855.52,2855.52,0,2855.52
2011-02-23,2862.63,2862.63,2862.63,2862.63,0,2862.63
2011-02-24,2878.6,2878.6,2878.6,2878.6,0,2878.6
2011-02-25,2878.56,2878.56,2878.56,2878.56,0,2878.56
2011-02-28,2905.05,2905.05,2905.05,2905.05,0,2905.05
2011-03-01,2918.92,2918.92,2918.92,2918.92,0,2918.92
2011-03-02,2913.81,2913.81,2913.81,2913.81,0,2913.81
2011-03-03,2902.98,2902.98,2902.98,2902.98,0,2902.98
2011-03-04,2942.31,2942.31,2942.31,2942.31,0,2942.31
2011-03-07,2996.21,2996.21,2996.21,2996.21,0,2996.21
2011-03-08,2999.94,2999.94,2999.94,2999.94,0,2999.94
2011-03-09,3002.15,3002.15,3002.15,3002.15,0,3002.15
2011-03-10,2957.14,2957.14,2957.14,2957.14,0,2957.14
2011-03-11,2933.8,2933.8,2933.8,2933.8,0,2933.8
2011-03-14,2937.63,2937.63,2937.63,2937.63,0,2937.63
2011-03-15,2896.26,2896.26,2896.26,2896.26,0,2896.26
2011-03-16,2930.8,2930.8,2930.8,2930.8,0,2930.8
2011-03-17,2897.3,2897.3,2897.3,2897.3,0,2897.3
2011-03-18,2906.89,2906.89,2906.89,2906.89,0,2906.89
2011-03-21,2909.14,2909.14,2909.14,2909.14,0,2909.14
2011-03-22,2919.14,2919.14,2919.14,2919.14,0,2919.14
2011-03-23,2948.48,2948.48,2948.48,2948.48,0,2948.48
2011-03-24,2946.71,2946.71,2946.71,2946.71,0,2946.71
2011-03-25,2977.81,2977.81,2977.81,2977.81,0,2977.81
2011-03-28,2984.0,2984.0,2984.0,2984.0,0,2984.0
2011-03-29,2958.08,2958.08,2958.08,2958.08,0,2958.08
2011-03-30,2955.77,2955.77,2955.77,2955.77,0,2955.77
2011-03-31,2928.11,2928.11,2928.11,2928.11,0,2928.11
2011-04-01,2967.41,2967.41,2967.41,2967.41,0,2967.41
2011-04-06,3001.36,3001.36,3001.36,3001.36,0,3001.36
2011-04-07,3007.91,3007.91,3007.91,3007.91,0,3007.91
2011-04-08,3030.02,3030.02,3030.02,3030.02,0,3030.02
2011-04-11,3022.75,3022.75,3022.75,3022.75,0,3022.75
2011-04-12,3021.37,3021.37,3021.37,3021.37,0,3021.37
2011-04-13,3050.4,3050.4,3050.4,3050.4,0,3050.4
2011-04-14,3042.64,3042.64,3042.64,3042.64,0,3042.64
2011-04-15,3050.53,3050.53,3050.53,3050.53,0,3050.53
2011-04-18,3057.33,3057.33,3057.33,3057.33,0,3057.33
2011-04-19,2999.04,2999.04,2999.04,2999.04,0,2999.04
2011-04-20,3007.04,3007.04,3007.04,3007.04,0,3007.04
2011-04-21,3026.67,3026.67,3026.67,3026.67,0,3026.67
2011-04-22,3010.52,3010.52,3010.52,3010.52,0,3010.52
2011-04-25,2964.95,2964.95,2964.95,2964.95,0,2964.95
2011-04-26,2938.98,2938.98,2938.98,2938.98,0,2938.98
2011-04-27,2925.41,2925.41,2925.41,2925.41,0,2925.41
2011-04-28,2887.04,2887.04,2887.04,2887.04,0,2887.04
2011-04-29,2911.51,2911.51,2911.51,2911.51,0,2911.51
2011-05-03,2932.19,2932.19,2932.19,2932.19,0,2932.19
2011-05-04,2866.02,2866.02,2866.02,2866.02,0,2866.02
2011-05-05,2872.4,2872.4,2872.4,2872.4,0,2872.4
2011-05-06,2863.89,2863.89,2863.89,2863.89,0,2863.89
2011-05-09,2872.46,2872.46,2872.46,2872.46,0,2872.46
2011-05-10,2890.63,2890.63,2890.63,2890.63,0,2890.63
2011-05-11,2883.42,2883.42,2883.42,2883.42,0,2883.42
2011-05-12,2844.08,2844.08,2844.08,2844.08,0,2844.08
2011-05-13,2871.03,2871.03,2871.03,2871.03,0,2871.03
2011-05-16,2849.07,2849.07,2849.07,2849.07,0,2849.07
2011-05-17,2852.77,2852.77,2852.77,2852.77,0,2852.77
2011-05-18,2872.77,2872.77,2872.77,2872.77,0,2872.77
2011-05-19,2859.57,2859.57,2859.57,2859.57,0,2859.57
2011-05-20,2858.46,2858.46,2858.46,2858.46,0,2858.46
2011-05-23,2774.57,2774.57,2774.57,2774.57,0,2774.57
2011-05-24,2767.06,2767.06,2767.06,2767.06,0,2767.06
2011-05-25,2741.74,2741.74,2741.74,2741.74,0,2741.74
2011-05-26,2736.53,2736.53,2736.53,2736.53,0,2736.53
2011-05-27,2709.95,2709.95,2709.95,2709.95,0,2709.95
2011-05-30,2706.36,2706.36,2706.36,2706.36,0,2706.36
2011-05-31,2743.47,2743.47,2743.47,2743.47,0,2743.47
2011-06-01,2743.57,2743.57,2743.57,2743.57,0,2743.57
2011-06-02,2705.18,2705.18,2705.18,2705.18,0,2705.18
2011-06-03,2728.02,2728.02,2728.02,2728.02,0,2728.02
2011-06-07,2744.3,2744.3,2744.3,2744.3,0,2744.3
2011-06-08,2750.29,2750.29,2750.29,2750.29,0,2750.29
2011-06-09,2703.34,2703.34,2703.34,2703.34,0,2703.34
2011-06-10,2705.14,2705.14,2705.14,2705.14,0,2705.14
2011-06-13,2700.38,2700.38,2700.38,2700.38,0,2700.38
2011-06-14,2730.04,2730.04,2730.04,2730.04,0,2730.04
2011-06-15,2705.43,2705.43,2705.43,2705.43,0,2705.43
2011-06-16,2664.28,2664.28,2664.28,2664.28,0,2664.28
2011-06-17,2642.82,2642.82,2642.82,2642.82,0,2642.82
2011-06-20,2621.25,2621.25,2621.25,2621.25,0,2621.25
2011-06-21,2646.48,2646.48,2646.48,2646.48,0,2646.48
2011-06-22,2649.32,2649.32,2649.32,2649.32,0,2649.32
2011-06-23,2688.25,2688.25,2688.25,2688.25,0,2688.25
2011-06-24,2746.21,2746.21,2746.21,2746.21,0,2746.21
2011-06-27,2758.23,2758.23,2758.23,2758.23,0,2758.23
2011-06-28,2759.2,2759.2,2759.2,2759.2,0,2759.2
2011-06-29,2728.48,2728.48,2728.48,2728.48,0,2728.48
2011-06-30,2762.08,2762.08,2762.08,2762.08,0,2762.08
2011-07-01,2759.36,2759.36,2759.36,2759.36,0,2759.36
2011-07-04,2812.82,2812.82,2812.82,2812.82,0,2812.82
2011-07-05,2816.35,2816.35,2816.35,2816.35,0,2816.35
2011-07-06,2810.48,2810.48,2810.48,2810.48,0,2810.48
2011-07-07,2794.27,2794.27,2794.27,2794.27,0,2794.27
2011-07-08,2797.77,2797.77,2797.77,2797.77,0,2797.77
2011-07-11,2802.69,2802.69,2802.69,2802.69,0,2802.69
2011-07-12,2754.58,2754.58,2754.58,2754.58,0,2754.58
2011-07-13,2795.48,2795.48,2795.48,2795.48,0,2795.48
2011-07-14,2810.44,2810.44,2810.44,2810.44,0,2810.44
2011-07-15,2820.17,2820.17,2820.17,2820.17,0,2820.17
2011-07-18,2816.69,2816.69,2816.69,2816.69,0,2816.69
2011-07-19,2796.98,2796.98,2796.98,2796.98,0,2796.98
2011-07-20,2794.21,2794.21,2794.21,2794.21,0,2794.21
2011-07-21,2765.89,2765.89,2765.89,2765.89,0,2765.89
2011-07-22,2770.79,2770.79,2770.79,2770.79,0,2770.79
2011-07-25,2688.75,2688.75,2688.75,2688.75,0,2688.75
2011-07-26,2703.03,2703.03,2703.03,2703.03,0,2703.03
2011-07-27,2723.49,2723.49,2723.49,2723.49,0,2723.49
2011-07-28,2708.78,2708.78,2708.78,2708.78,0,2708.78
2011-07-29,2701.73,2701.73,2701.73,2701.73,0,2701.73
2011-08-01,2703.78,2703.78,2703.78,2703.78,0,2703.78
2011-08-02,2679.26,2679.26,2679.26,2679.26,0,2679.26
2011-08-03,2678.49,2678.49,2678.49,2678.49,0,2678.49
2011-08-04,2684.04,2684.04,2684.04,2684.04,0,2684.04
2011-08-05,2626.42,2626.42,2626.42,2626.42,0,2626.42
2011-08-08,2526.82,2526.82,2526.82,2526.82,0,2526.82
